seed,slot,lambda,batch,edge_NuoviArrivi_avg_wait,edge_NuoviArrivi_avg_delay,edge_NuoviArrivi_L,edge_NuoviArrivi_Lq,edge_NuoviArrivi_Ls,edge_NuoviArrivi_utilization,edge_NuoviArrivi_throughput,edge_NuoviArrivi_service_time_mean,Edge_NuoviArrivi_E_Ts,edge_Feedback_avg_wait,edge_Feedback_avg_delay,edge_Feedback_L,edge_Feedback_Lq,edge_Feedback_Ls,edge_Feedback_utilization,edge_Feedback_throughput,edge_Feedback_service_time_mean,Edge_Feedback_E_Ts,cloud_avg_wait,cloud_avg_delay,cloud_L,cloud_Lq,cloud_avg_busy_servers,cloud_throughput,cloud_service_time_mean,coord_avg_wait,coord_avg_delay,coord_L,coord_Lq,coord_utilization,coord_throughput,coord_service_time_mean,edge_E_avg_delay,edge_E_avg_response,count_E,count_E_P1,count_E_P2,count_E_P3,count_E_P4,count_C
281668658,0,1.880303,14,1.7366796442670256,1.310417787044122,3.23824881142767,2.4434321294531434,0.7948166819745265,0.7948166819745265,1.8646206985367122,0.42626185722290344,0.42626185722290344,0.1026640762259177,0.008030580286533634,0.07937094185000608,0.006208546790424,0.07316239505958208,0.07316239505958208,0.7731130963020224,0.09463349593938405,0.09463349593938405,0.0,0.8,0.6456458007269699,-1.570628432080635e-14,0.6456458007269855,0.7731130963020224,0.835124645818649,0.8831249271123022,0.4038853109549898,0.9631295770544113,0.4404743618669281,0.5226552151874831,1.0905926754935038,0.47923961615731236,89.16087882044862,89.58087882044862,2384,454,660,232,1038,0
281668658,0,1.880303,15,1.4141987899495445,0.9942181893282956,2.5909605367202277,1.8215120192055598,0.7694485175146679,0.7694485175146679,1.8321049028847407,0.4199806006212487,0.4199806006212487,0.10720190903715139,0.007104864230200607,0.07833053842544306,0.005191398600918729,0.07313913982452433,0.07313913982452433,0.730682309009042,0.10009704480695078,0.10009704480695078,0.0,0.8,0.5920804749076509,-5.115083810983168e-16,0.5920804749076514,0.730682309009042,0.8103117697082832,0.914985621437087,0.4283130898043628,1.0069624820806014,0.4713682946619591,0.5355941874186422,1.1005227388153427,0.4866725316327242,91.40284384667629,91.82284384667629,2446,494,630,238,1084,0
281668658,0,1.880303,16,1.7681288979418353,1.3482697485545014,3.318721426797691,2.5306592233402623,0.7880622034574286,0.7880622034574286,1.8769680370366664,0.4198591493873339,0.4198591493873339,0.10870685667176641,0.0060024296233303995,0.08163582549803444,0.004507657679533479,0.07712816781850096,0.07712816781850096,0.7509721833327289,0.102704427048436,0.102704427048436,0.0,0.8,0.596036898661062,4.584209925448041e-14,0.5960368986610163,0.7509721833327289,0.7936870524496293,0.9562769705917417,0.467508818403891,1.0767639038788634,0.5264129910928085,0.550350912786055,1.1259958537039376,0.4887681521878506,97.08623179585778,97.50623179585779,2435,502,631,241,1061,0
281668658,0,1.880303,17,1.5540406672166542,1.1344439443618715,2.8799127832014575,2.10232568948452,0.7775870937169371,0.7775870937169371,1.8531772327164966,0.41959672285478283,0.41959672285478283,0.10473082081139277,0.007995543265803439,0.07922312981886605,0.006048190563309328,0.07317493925555671,0.07317493925555671,0.7564452298291167,0.09673527754558935,0.09673527754558935,0.0,0.8,0.6082058829936927,3.253973311470882e-14,0.6082058829936602,0.7564452298291167,0.8040316192238477,0.9110600153426619,0.41785754359548427,0.9979469330301682,0.45770821576204745,0.5402387172681208,1.0953690385093093,0.49320247174717763,118.57193674730685,118.99193674730685,2411,438,646,241,1086,0
281668658,0,1.880303,18,1.5988862824829562,1.173017256368015,2.975557357519547,2.183007113090575,0.7925502444289722,0.7925502444289722,1.861018754191023,0.42586902611494126,0.42586902611494126,0.10955410073024692,0.006836117996915541,0.07998226090676586,0.004990850817762027,0.07499141008900383,0.07499141008900383,0.7300708998899523,0.10271798273333138,0.10271798273333138,0.0,0.8,0.558515214820235,-9.885999525938948e-05,0.5586140748154944,0.7300708998899523,0.7651504462096729,1.019203854117659,0.5322664542461235,1.1517357163813589,0.6014795602569958,0.5502561561243631,1.1300346949516147,0.48693739987153545,115.90354310225334,116.32354310225334,2475,518,618,231,1108,0
281668658,0,1.880303,19,1.8251021643532919,1.4031970475335722,3.4982344940942043,2.68955481483002,0.8086796792641842,0.8086796792641842,1.9167335190431771,0.4219051168197197,0.4219051168197197,0.10608352431141019,0.008126305560974474,0.0816525719946956,0.006254823773770446,0.07539774822092515,0.07539774822092515,0.7697007855338868,0.09795721875043571,0.09795721875043571,0.0,0.8,0.6213962190307281,-0.000372189805407398,0.6217684088361355,0.7697007855338868,0.8078053453003284,0.966714138522579,0.4757799208927776,1.1065814524317317,0.544617291626678,0.5619641608050537,1.1446832195119343,0.4909342176298015,118.37211090931052,118.79211090931052,2436,503,560,239,1134,0
281668658,0,1.880303,20,1.6963096517432985,1.2736060113691865,3.219544815008811,2.417265990353649,0.8022788246551621,0.8022788246551621,1.8979699913279884,0.4227036403741118,0.4227036403741118,0.10739135700111489,0.007137144895794157,0.08317881835914659,0.005527998672034746,0.07765081968711184,0.07765081968711184,0.7745392244022306,0.10025421210532073,0.10025421210532073,0.0,0.8,0.6215330603462645,-0.00044968453107244714,0.6219827448773371,0.7750044131255953,0.8025538104600961,1.0137457906466973,0.5222907494003902,1.137458461723476,0.5860286058562929,0.5514298558671832,1.1220352007556638,0.49145504124630707,121.40411607224794,121.82411607224795,2412,514,610,241,1047,0
281668658,0,1.880303,21,2.5180610982191287,2.100245459160001,4.7770956496315495,3.9844440046381076,0.7926516449934419,0.7926516449934419,1.8971325409896123,0.41781563905912783,0.41781563905912783,0.11032703741986256,0.008143616144500229,0.08335246220021693,0.00615253044704096,0.07719993175317597,0.07719993175317597,0.7555034935181781,0.10218342127536233,0.10218342127536233,0.0,0.8,0.6248737827174444,-5.315346166344734e-05,0.6249269361791079,0.7555034935181781,0.827166176649945,0.8557860879136451,0.37893887538190696,0.976194013306422,0.4322550538987182,0.5439389594077038,1.14069862444986,0.4768472125317381,120.78306962498938,121.20306962498938,2452,503,597,258,1094,0
281668658,0,1.880303,22,1.4842023526890251,1.0646308547390535,2.8355904256423528,2.0339929074172645,0.8015975182250883,0.8015975182250883,1.9105147087962302,0.4195714979499717,0.4195714979499717,0.10606268834151278,0.007282477801552221,0.08062650436638891,0.005535978179002716,0.0750905261873862,0.0750905261873862,0.7601778309331408,0.09878021053996056,0.09878021053996056,0.0,0.8,0.6127026995732886,-0.00012790535710700569,0.6128306049303957,0.7601778309331408,0.806167425559001,0.901348389724602,0.4153799635707913,1.035165604729916,0.47704867072966856,0.5581169340002474,1.1484633650326934,0.4859684261538107,120.0172284649874,120.4372284649874,2452,475,611,244,1122,0
281668658,0,1.880303,23,1.3624937785167264,0.9436872277215427,2.508475024289095,1.7374140556129116,0.7710609686761832,0.7710609686761832,1.841090993472232,0.4188065507951835,0.4188065507951835,0.10953545873164924,0.007622198033511112,0.07908227361119721,0.005503065010953273,0.07357920860024394,0.07357920860024394,0.7219787503235894,0.10191326069813814,0.10191326069813814,0.0,0.8,0.5730095763246864,-0.00026088815924351564,0.5732704644839299,0.7219787503235894,0.7940267829586276,0.9110039620225269,0.41798079428723667,1.019104094526393,0.46757857995021956,0.5515255145761734,1.1186604416778518,0.4930231677352902,123.8165935244629,124.2365935244629,2476,468,616,246,1146,0
281668658,0,1.880303,24,1.8545676372236923,1.4185377372274308,3.457857962597085,2.6448763105018447,0.8129816520952403,0.8129816520952403,1.864508952487457,0.43602989999626157,0.43602989999626157,0.10826916754067294,0.007552954000183676,0.0795195841171612,0.005547357337212625,0.07397222677994858,0.07397222677994858,0.7344619518505902,0.10071621354048926,0.10071621354048926,0.0,0.8,0.5781916818113565,3.836986841143318e-14,0.5781916818113181,0.7344619518505902,0.7872316331083932,0.8560311517802861,0.3711837208125246,0.9673554355210349,0.41945505038942565,0.5479003851316093,1.1300470006368668,0.4848474309677615,127.83321638126567,128.25321638126567,2471,460,630,242,1139,0
281668658,0,1.880303,25,1.874963333560993,1.4504239302017388,3.548735900972785,2.745211802601641,0.8035240983711439,0.8035240983711439,1.8926961596805776,0.4245394033592541,0.4245394033592541,0.10863877215847854,0.006970308834312324,0.08191373297545947,0.005255619198065336,0.07665811377739412,0.07665811377739412,0.7540009091410431,0.10166846332416622,0.10166846332416622,0.0,0.8,0.6060985573693961,-9.578580500675501e-05,0.6061943431744029,0.7540009091410431,0.803970308026523,0.9033493467303452,0.4169086498996396,1.0282183823580253,0.4745374966423007,0.5536808857157246,1.1382289543681423,0.4864406968307056,129.6303986337266,130.0503986337266,2441,475,614,258,1094,0
281668658,0,1.880303,26,1.8189262617082997,1.3969119537621837,3.414857752321691,2.6225667939587076,0.7922909583629834,0.7922909583629834,1.877403072466788,0.42201430794611594,0.42201430794611594,0.11071565556247372,0.00927922021111168,0.0853155757231235,0.0071504071447774965,0.078165168578346,0.078165168578346,0.7705827625703966,0.10143643535136204,0.10143643535136204,0.0,0.8,0.61676081296987,-0.0005308955031407583,0.6172917084730107,0.7705827625703966,0.8010712650954452,0.938123336382353,0.45177647762459794,1.0379018628687466,0.499827293002911,0.5380745698658356,1.1063597105164928,0.4863468587577551,152.2235516164518,152.6435516164518,2402,491,599,250,1062,0
281668658,0,1.880303,27,1.5314750224557467,1.1193833358212983,2.939602877054002,2.148609952012246,0.790992925041756,0.790992925041756,1.9194585833599154,0.4120916866344482,0.4120916866344482,0.11325604115855903,0.009604784752218192,0.08770297444041694,0.007437732972232171,0.08026524146818477,0.08026524146818477,0.7743778922806628,0.10365125640634085,0.10365125640634085,0.0,0.8,0.6413548343283556,-4.969461098730208e-14,0.6413548343284053,0.7743778922806628,0.8282194529592213,0.9849517916300641,0.49302983982473375,1.125529555330741,0.5633977836258814,0.5621317717048596,1.1427255271732895,0.4919219518053303,150.46526136832065,150.88526136832064,2426,489,596,247,1094,0
281668658,0,1.880303,28,1.4044768652696733,0.9983089982906178,2.710939618364038,1.9269490881330438,0.7839905302309944,0.7839905302309944,1.930213081753761,0.4061678669790555,0.4061678669790555,0.11025015292108215,0.007803291735743715,0.08391036032860358,0.005939012363675937,0.07797134796492765,0.07797134796492765,0.7610906479981685,0.10244686118533844,0.10244686118533844,0.0,0.8,0.6282799597581216,-0.0004902913473719393,0.6287702511054936,0.7610906479981685,0.8261437093719309,0.9123698609394216,0.43774179368204835,1.0653749437226703,0.5111514077513327,0.5542235359713376,1.167700720216368,0.4746280672573733,151.3322308796065,151.7522308796065,2464,477,650,245,1092,0
281668658,0,1.880303,29,1.3862884819305592,0.9640308087379075,2.5913177564158913,1.8020132064688428,0.7893045499470486,0.7893045499470486,1.8692485656428424,0.42225767319265184,0.42225767319265184,0.1083573146429808,0.007781354169768776,0.08316489277049487,0.00597223627468313,0.07719265649581174,0.07719265649581174,0.7675060335752069,0.10057596047321203,0.10057596047321203,0.0,0.8,0.6222339004330427,-0.0005482711083992797,0.622782171541442,0.7675060335752069,0.8114361898112902,0.8945919691203562,0.40689129914546623,0.9843795467925427,0.4477297879618634,0.5366497588306792,1.100367073226103,0.48770066997489003,166.84553500089567,167.26553500089565,2400,476,628,234,1062,0
281668658,0,1.880303,30,1.4092076376239193,0.9900084460098648,2.6392334036770966,1.8541365309637878,0.7850968727133086,0.7850968727133086,1.872849204910028,0.41919919161405456,0.41919919161405456,0.11077388117014071,0.010688134815972476,0.08398394833014977,0.008103279876522602,0.07588066845362718,0.07588066845362718,0.7581565928989747,0.10008574635416823,0.10008574635416823,0.0,0.8,0.619551883172046,9.84309131521296e-14,0.6195518831719475,0.7581565928989747,0.8171819502392741,0.9152803358959148,0.4322897929216293,1.0177297993821828,0.48067699804175235,0.5370528013404303,1.1119323331534114,0.4829905429742855,167.8513121131973,168.2713121131973,2417,511,588,230,1088,0
281668658,0,1.880303,31,1.5125210343487836,1.1074825182446575,2.8468917023126337,2.0845216165899405,0.7623700857226933,0.7623700857226933,1.8822162718142719,0.40503851610412617,0.40503851610412617,0.10634481215490638,0.007930278829555753,0.07948624286459506,0.005927398396377187,0.07355884446821787,0.07355884446821787,0.7474388383780491,0.09841453332535062,0.09841453332535062,0.0,0.8,0.6345246176109157,-0.002138345726521794,0.6366629633374375,0.7474388383780491,0.8517927228922215,0.9399010853765278,0.4510680224068081,1.0657106987589304,0.5114453263498413,0.5542653724090891,1.1338540994789923,0.48883306296971973,172.72678933760022,173.1467893376002,2456,502,620,242,1092,0
281668658,0,1.880303,32,1.9178493556457612,1.4964646761118259,3.629506700564677,2.8320412930855037,0.7974654074791736,0.7974654074791736,1.8924879005121766,0.42138467953393527,0.42138467953393527,0.1134484174426768,0.009496806295825375,0.08451171820884504,0.007074505186132833,0.07743721302271221,0.07743721302271221,0.7449351882898421,0.10395161114685142,0.10395161114685142,0.0,0.8,0.6182086420480514,-0.00042194516280332064,0.6186305872108547,0.7449351882898421,0.8304488725133974,0.9626989227266959,0.48252291328538444,1.1034081303703804,0.553049030221306,0.5503591001490743,1.1461611770013698,0.48017600944131145,174.1721059782607,174.5921059782607,2471,507,644,257,1063,0
281668658,0,1.880303,33,1.4389350657799518,1.016711131969717,2.6382644359077276,1.8641236042248135,0.7741408316829139,0.7741408316829139,1.833484010953405,0.4222239338102346,0.4222239338102346,0.10677864697600577,0.00719189102866951,0.08005784240226285,0.005392157466434768,0.07466568493582809,0.07466568493582809,0.7497551679995782,0.09958675594733625,0.09958675594733625,0.0,0.8,0.6226533478759764,-9.208489448188876e-14,0.6226533478760684,0.7497551679995782,0.8304755664937526,0.888292114606219,0.4028856066663487,0.9614699409563798,0.4360754689637066,0.5253944719926733,1.082380362435842,0.48540650793987034,183.519779705759,183.93977970575898,2408,485,582,253,1088,0
281668658,0,1.880303,34,1.705480313868875,1.2838972733583145,3.258965024170354,2.4533712142420714,0.8055938099282828,0.8055938099282828,1.9108781248711135,0.4215830405105606,0.4215830405105606,0.1054064905096311,0.007214696293616369,0.07997517407684993,0.005474013879068028,0.0745011601977819,0.0745011601977819,0.7587310201694127,0.09819179421601475,0.09819179421601475,0.0,0.8,0.5979935949214511,-3.450309214574248e-14,0.5979935949214856,0.7587310201694127,0.7881496591347524,1.0085601395641892,0.5193714479686118,1.1620096447164239,0.5983923100417661,0.5636173346746577,1.1521471047017007,0.4891886915955774,173.81390887152438,174.23390887152436,2460,498,624,226,1112,0
281668658,0,1.880303,35,1.2710645235184839,0.8599569660517604,2.4134779161599718,1.6328731610482023,0.7806047551117691,0.7806047551117691,1.8987847363398422,0.41110755746672345,0.41110755746672345,0.10693810141720976,0.007269563646701673,0.07956584477972975,0.005408820290096781,0.07415702448963297,0.07415702448963297,0.744036444684112,0.09966853777050809,0.09966853777050809,0.0,0.8,0.5796096329348988,-0.0005346206764517575,0.5801442536113505,0.744036444684112,0.7797255870411784,0.9911037352892579,0.4999342699663326,1.1440133042643987,0.577065180702072,0.5669481235623267,1.1542821034071813,0.49116946532292527,172.7597758080117,173.1797758080117,2476,491,609,256,1120,0
281668658,0,1.880303,36,1.618730982736644,1.1895661423466644,2.9939671348152466,2.2001938387895192,0.7937732960257271,0.7937732960257271,1.8495767158009253,0.42916484038997976,0.42916484038997976,0.10466156188696163,0.008102771134491702,0.07956690414644435,0.006159973179790597,0.07340693096665375,0.07340693096665375,0.7602304295093509,0.09655879075246993,0.09655879075246993,0.0,0.8,0.6027443655072892,-0.000539939253517876,0.6032843047608071,0.7602304295093509,0.7935545347088564,0.886321636187473,0.39651258309575904,0.9647075946735372,0.431580009646962,0.5331275850265752,1.0884396310387308,0.4898090530917139,190.17460717204503,190.59460717204502,2401,453,656,206,1086,0
281668658,0,1.880303,37,1.1862478713634088,0.7794337954932121,2.171391583278832,1.4267304701772139,0.7446611131016184,0.7446611131016184,1.8304703727587328,0.4068140758701967,0.4068140758701967,0.107690215873168,0.007505572682847301,0.07941049971289958,0.0055345907940082106,0.07387590891889137,0.07387590891889137,0.7373975348552109,0.10018464319032071,0.10018464319032071,0.0,0.8,0.5891597431614563,-2.0422020433959574e-14,0.5891597431614767,0.7373975348552109,0.7989716744539417,0.8545951366253823,0.37612548194082907,0.9341347312496548,0.41113254795289195,0.5230021832967628,1.093072837903522,0.4784696546845533,188.61659054252414,189.03659054252412,2434,493,624,241,1076,0
281668658,0,1.880303,38,1.4405991379187766,1.0266351618175595,2.7208852504659657,1.9390241156430787,0.7818611348228871,0.7818611348228871,1.8887178111162897,0.4139639761012172,0.4139639761012172,0.10920869270020643,0.009486078613701803,0.08376963623121818,0.007276392886708702,0.07649324334450948,0.07649324334450948,0.7670601502499246,0.09972261408650462,0.09972261408650462,0.0,0.8,0.5859811751464122,-0.0006684424249104191,0.5866496175713226,0.7670601502499246,0.7648026264696187,0.9683200872915485,0.47006525061353926,1.0847788768786109,0.5265994801847879,0.558179396693823,1.1202688977699562,0.49825483667800924,188.09843039146324,188.51843039146323,2420,485,563,252,1120,0
281668658,0,1.880303,39,2.033012763785693,1.6104513523196584,3.8538454280430883,3.052824208376276,0.8010212196668121,0.8010212196668121,1.89563267712437,0.4225614114660348,0.4225614114660348,0.10804777150600313,0.0075144829106791,0.08117454393129125,0.0056455095246454685,0.07552903440664578,0.07552903440664578,0.7512838330662025,0.10053328859532404,0.10053328859532404,0.0,0.8,0.6033093147687287,9.465470693698608e-14,0.6033093147686341,0.7512838330662025,0.8030377977206798,0.9900771625005256,0.5036008582396094,1.1325336508912318,0.5760610790512601,0.5564725718399718,1.1438842282059312,0.48647630426091615,185.20574316228235,185.62574316228233,2462,505,609,248,1100,0
