seed,lambda,slot,edge_server_number,edge_avg_wait,edge_avg_delay,edge_L,edge_Lq,edge_server_service,edge_server_utilization,edge_weight_utilization,edge_E_avg_delay,edge_E_avg_response,cloud_avg_wait,cloud_avg_delay,cloud_L,cloud_Lq,cloud_service_time_mean,cloud_avg_busy_servers,cloud_throughput,coord_avg_wait,coord_avg_delay,coord_L,coord_Lq,coord_service_time_mean,coord_utilization,coord_throughput,server_utilization_by_count
2045660944,0.644675,3,1,0.7112878340674936,0.21568719204902978,0.44958006399239336,0.13632830052670514,0.4956006420184639,0.3132517634656882,0.44958006399239336,2.0974196816562705,2.5974196816562705,1.4458147939303898,0.6490667740215811,0.8198735444777353,0.36806420770752185,0.7967480199088087,0.4518093367702134,0.5670667833249525,0.6029063087110689,0.01760305329106494,0.03918776635990348,0.0011441650711300946,0.5853032554200039,0.038043601288773383,0.0649981030115302,"{""1"":0.3176522668050453,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
2045660944,0.429783,4,1,0.6661208061430384,0.14948995425145267,0.28710472080244576,0.06443166341949919,0.5166308518915856,0.22267305738294657,0.28710472080244576,1.43390209595752,1.93390209595752,1.1289098093029242,0.3336724207764492,0.43584441389027156,0.12882274515309491,0.795237388526475,0.3070216687371767,0.3860754954015285,0.6056900762208276,0.006043811997587656,0.027216376374379278,0.00027157562674406987,0.59964626422324,0.02694480074763521,0.044934492808920486,"{""1"":0.26287324614662516,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
877620752,1.880303,0,1,1.2017157467090458,0.7020682517141305,1.3388290725095793,0.7821728132089024,0.49964749499491534,0.5566562593006769,1.3388290725095793,7.073624513834458,7.573624513834458,2499.2726219445804,2498.476969902791,2508.075085024489,2507.27663068828,0.7956520417890796,0.7984543362089869,1.0035220099650672,0.6256552124110473,0.04129625932356891,0.06918242502599069,0.00456637347189506,0.5843589530874783,0.06461605155409562,0.110575958856615,"{""1"":0.0,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
877620752,1.343074,1,1,1.5427745952850853,1.0400566432176097,1.732052864953009,1.1676579936588782,0.5027179520674755,0.5643948712941308,1.732052864953009,10.422649457744155,10.922649457744155,15.978495155226478,15.178567395861819,16.14876361944759,15.34031174878511,0.7999277593646604,0.8084518706624823,1.0106561013766944,0.6120833631585636,0.025472993474065824,0.06857220274703502,0.002853760416005686,0.5866103696844978,0.06571844233102933,0.1120308227186221,"{""1"":0.0,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
877620752,1.074459,2,1,1.027686084607522,0.5314976483032922,1.0926717212974246,0.5651068540632069,0.4961884363042299,0.5275648672342177,1.0926717212974246,5.269222963793868,5.769222963793868,3.467370657053123,2.6597357230614747,3.314765414164401,2.5426759517872473,0.8076349339916482,0.7720894623771538,0.9559881945190079,0.6132958486471788,0.02401978859253783,0.065773965159655,0.002576043424250772,0.589276060054641,0.06319792173540423,0.10724671511268277,"{""1"":0.5535687385926736,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
877620752,0.644675,3,1,0.7909720492316584,0.28398652925949147,0.5237463163525972,0.18804317894405892,0.506985519972167,0.3357031374085383,0.5237463163525972,2.835999507379864,3.335999507379864,1.5584322509713044,0.7558391538797244,0.9285910621079232,0.4503663744423182,0.8025930970915801,0.47822468766560505,0.5958494901072356,0.6060829345400369,0.01814965270406642,0.04018680589262422,0.0012034270042438852,0.5879332818359705,0.038983378888380334,0.06630578688562223,"{""1"":0.34803425185025605,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
877620752,0.429783,4,1,0.6264529208288996,0.1299350893658389,0.2732919018574801,0.0566845592224647,0.49651783146306067,0.21660734263501538,0.2732919018574801,1.3976921770482875,1.8976921770482875,1.1968985174787088,0.3791155173826452,0.47360923954054496,0.1500149003976094,0.8177830000960635,0.32359433914293556,0.3956970725790625,0.5948876038738563,0.007227441681295204,0.024126157508952514,0.00029311485943598725,0.5876601621925611,0.02383304264951653,0.040555824918598195,"{""1"":0.2763883231709431,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1857064207,1.880303,0,1,1.1731526510179557,0.6670712376587543,1.3031918129259994,0.7410133496275898,0.5060814133592013,0.5621784632984095,1.3031918129259994,6.666773948616126,7.166773948616126,2600.0749992393953,2599.2753732927213,2599.283761620368,2598.4843790105706,0.7996259466742164,0.7993826097972632,0.9996956866170172,0.6150545404278303,0.0370301057040914,0.06836344365638657,0.004115904165394475,0.5780244347237389,0.06424753949099209,0.11115021378239585,"{""1"":0.0,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1857064207,1.343074,1,1,1.489253715817697,0.9921424313923155,1.6478128307633109,1.0977746847489436,0.49711128442538166,0.5500381460143673,1.6478128307633109,9.883955924118892,10.383955924118892,17.81005983562273,17.005907544206686,17.72817830211072,16.92772309107543,0.8041522914160468,0.8004552110352924,0.9954025121606703,0.608224132371739,0.02415710025157401,0.06755322062310867,0.0026830404057557886,0.584067032120165,0.06487018021735289,0.11106632740744492,"{""1"":0.0,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1857064207,1.074459,2,1,1.1087499722336225,0.6059699092755976,1.1976340568233688,0.6545481117772741,0.5027800629580249,0.5430859450460948,1.1976340568233688,5.834378595298341,6.334378595298341,3.6499258854510903,2.849140627874748,3.5330475425082772,2.7579051217718913,0.8007852575763426,0.7751424207363858,0.96797788595963,0.6057515784047018,0.022287002900359888,0.06795814590613249,0.00250033751278344,0.5834645755043419,0.06545780839334905,0.11218814499023845,"{""1"":0.4948110395315704,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1857064207,0.644675,3,1,0.7386248071626312,0.2345147406115957,0.475708513628647,0.1510383317734769,0.5041100665510355,0.32467018185517016,0.475708513628647,2.31939578747737,2.81939578747737,1.5037488165995347,0.6973478240913924,0.8705600833657016,0.4037131555313245,0.8064009925081425,0.4668469278343771,0.5789265293217793,0.6015554727760458,0.0177985669319837,0.03917310515430331,0.0011590371388443413,0.5837569058440621,0.03801406801545897,0.06511968875210805,"{""1"":0.34081828096258615,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
1857064207,0.429783,4,1,0.6441006725646613,0.14501128937522437,0.28114158829956903,0.06329554672561878,0.4990893831894369,0.21784604157395027,0.28114158829956903,1.5194766271700595,2.0194766271700595,1.117610486669645,0.33344452616006687,0.44126712940115403,0.13165419493479874,0.7841659605095781,0.3096129344663553,0.39483087772027,0.5928903327165618,0.0071854610950774144,0.02469752879813712,0.0002993186471947531,0.5857048716214843,0.024398210150942366,0.04165615027820679,"{""1"":0.255037343741943,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
689024015,1.880303,0,1,1.0981251251394664,0.5971641206429045,1.2173822830950078,0.6620165625282026,0.5009610044965619,0.5553657205668053,1.2173822830950078,6.127452733539442,6.627452733539442,2572.46448335455,2571.666412000885,2573.9041078581163,2573.105589880957,0.7980713536652727,0.7985179771594998,1.0005596285246625,0.6197238453749948,0.035074782463881564,0.06695562865564984,0.0037895171008117392,0.5846490629111133,0.0631661115548381,0.10804107209257859,"{""1"":0.0,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
689024015,1.343074,1,1,1.4328573317775475,0.9370709949333935,1.5824100240194263,1.0348766082390888,0.4957863368441539,0.5475334157803375,1.5824100240194263,9.737851634342917,10.237851634342917,14.794612527119902,14.002864902542075,14.766504886056795,13.97626146836532,0.7917476245778268,0.7902434176914749,0.9981001434805012,0.6044835742985719,0.028133353936723057,0.06424064923110309,0.002989832972782845,0.5763502203618489,0.06125081625832025,0.10627360603742853,"{""1"":0.0,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
689024015,1.074459,2,1,1.092399351788726,0.5884441022176173,1.180281012882527,0.6357834246724114,0.5039552495711088,0.5444975882101156,1.180281012882527,5.9473252688509834,6.4473252688509834,3.411331755028138,2.6167930840072318,3.321087967620756,2.5475681197644007,0.7945386710209066,0.7735198478563553,0.9735458777134861,0.6160887836662695,0.023178910752685584,0.06586137785890381,0.0024778815000588914,0.592909872913584,0.06338349635884492,0.10690241342647198,"{""1"":0.48947503262759723,""2"":null,""3"":null,""4"":null,""5"":null,""6"":null}"
